date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:53:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:53:51%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_05_compact.png?v=1557294915	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_compact257c.png	(from https://lezada-fashion.myshopify.com/products/10-this-is-the-large-title-for-testing-large-title-and-there-is-an-image-for-testing)
22:53:51	9170/9170	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:11%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_05_compact.png?v=1557294915	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_compact257c.png	(from https://lezada-fashion.myshopify.com/products/10-this-is-the-large-title-for-testing-large-title-and-there-is-an-image-for-testing)
22:53:51	1083/1083	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2027%20Feb%202024%2019:53:52%20GMT	http://pinterest.com/pin/create/button/?url=https://lezada-fashion.myshopify.com/products/10-this-is-the-large-title-for-testing-large-title-and-there-is-an-image-for-testing&media=http://lezada-fashion.myshopify.com/cdn/shop/products/product_01_545a831d-c966-4950-847f-dca71603b177_1024x1024.png?v=1557294908&description=10.%20This%20is%20the%20large%20title%20for%20testing%20large%20title%20and%20there%20is%20an%20image%20for%20testing	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/pinterest.com/pin/create/button/index8e6d.html	(from https://lezada-fashion.myshopify.com/products/10-this-is-the-large-title-for-testing-large-title-and-there-is-an-image-for-testing)
22:53:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:53:52%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_180x.png?v=1557294937	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_180x769f.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:53:52	11476/11476	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:12%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_180x.png?v=1557294937	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_180x769f.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:53:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:53:52%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_grande.png?v=1557294941	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_grande6950.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:53:52	125829/125829	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:13%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_grande.png?v=1557294941	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_grande6950.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:53:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:53:52%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_grande.png?v=1557294940	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_grande75ed.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:53:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:53:54%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_grande.png?v=1557294937	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_grande769f.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:53:55	102355/102355	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:14%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_grande.png?v=1557294940	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_grande75ed.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:53:56	50650/50650	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:16%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_grande.png?v=1557294937	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_grande769f.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:53:56	9004/9004	---MC-	430	error ('Unknown%20error')	text/html	date:Tue,%2027%20Feb%202024%2019:53:56%20GMT	https://lezada-fashion.myshopify.com/it/products/12-unique-content-for-each-product-on-the-product-tab	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/products/12-unique-content-for-each-product-on-the-product-tab	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:53:56	9004/9004	---MC-	430	error ('Unknown%20error')	text/html	date:Tue,%2027%20Feb%202024%2019:53:56%20GMT	https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab.oembed	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab.oembed	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:53:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:53:56%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_1024x1024.png?v=1557294937	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_1024x1024769f.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:53:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:53:58%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_300x300.png?v=1557294937	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_300x300769f.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:53:59	70980/70980	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:18%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_1024x1024.png?v=1557294937	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_1024x1024769f.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:00	16205/16205	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:19%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_300x300.png?v=1557294937	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_300x300769f.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:00%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_1024x1024.png?v=1557294940	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_1024x102475ed.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:01%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_300x300.png?v=1557294940	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_300x30075ed.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:02	164828/164828	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:21%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_1024x1024.png?v=1557294940	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_1024x102475ed.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:03	27548/27548	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:21%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_300x300.png?v=1557294940	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_300x30075ed.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:03%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_1024x1024.png?v=1557294941	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_1024x10246950.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:04%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_300x300.png?v=1557294941	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_300x3006950.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:05	203789/203789	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:23%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_1024x1024.png?v=1557294941	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_1024x10246950.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:06	36436/36436	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:24%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_300x300.png?v=1557294941	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_300x3006950.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:06%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_07_1024x1024.png?v=1557294942	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_07_1024x1024f23d.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:08%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_07_300x300.png?v=1557294942	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_07_300x300f23d.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:09	110451/110451	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:26%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_07_1024x1024.png?v=1557294942	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_07_1024x1024f23d.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:10	23016/23016	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:27%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_07_300x300.png?v=1557294942	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_07_300x300f23d.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:10%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_compact.png?v=1557294937	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_compact769f.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:12	6332/6332	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:29%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_compact.png?v=1557294937	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_compact769f.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:12%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_compact.png?v=1557294940	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_compact75ed.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:12	9170/9170	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:29%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_compact.png?v=1557294940	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_e36ed060-9fbd-4615-b7f2-e66f8682e06f_compact75ed.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:12%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_compact.png?v=1557294941	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_compact6950.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:13	12779/12779	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:30%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_compact.png?v=1557294941	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_06_c7144957-9a67-42c2-89a2-56d5b94b3636_compact6950.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:13%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_07_compact.png?v=1557294942	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_07_compactf23d.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:13	8380/8380	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:31%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_07_compact.png?v=1557294942	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_07_compactf23d.png	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:14%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_180x.png?v=1557294947	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_180xf118.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:13	931/931	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2027%20Feb%202024%2019:54:14%20GMT	http://pinterest.com/pin/create/button/?url=https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab&media=http://lezada-fashion.myshopify.com/cdn/shop/products/product_04_bf14f1eb-dd6a-4566-9770-4377da1458ae_1024x1024.png?v=1557294937&description=12.%20Unique%20content%20for%20each%20product%20on%20the%20product%20tab	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/pinterest.com/pin/create/button/index7252.html	(from https://lezada-fashion.myshopify.com/products/12-unique-content-for-each-product-on-the-product-tab)
22:54:14	18540/18540	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:32%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_180x.png?v=1557294947	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_180xf118.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:14%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_07_8f7a4b27-f3a8-4913-bae5-a8445903a660_grande.png?v=1557294950	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_07_8f7a4b27-f3a8-4913-bae5-a8445903a660_grandec770.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:15	73378/73378	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:32%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_07_8f7a4b27-f3a8-4913-bae5-a8445903a660_grande.png?v=1557294950	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_07_8f7a4b27-f3a8-4913-bae5-a8445903a660_grandec770.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:15%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_06_b78007d9-947a-493f-bac1-84004bea5ae0_grande.png?v=1557294949	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_06_b78007d9-947a-493f-bac1-84004bea5ae0_grande0692.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:17%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_grande.png?v=1557294947	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_grandef118.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:17	125829/125829	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:33%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_06_b78007d9-947a-493f-bac1-84004bea5ae0_grande.png?v=1557294949	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_06_b78007d9-947a-493f-bac1-84004bea5ae0_grande0692.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:18	102355/102355	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:34%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_grande.png?v=1557294947	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_grandef118.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:18	9004/9004	---MC-	430	error ('Unknown%20error')	text/html	date:Tue,%2027%20Feb%202024%2019:54:18%20GMT	https://lezada-fashion.myshopify.com/it/products/2-new-badge-product	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/products/2-new-badge-product	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:18	9004/9004	---MC-	430	error ('Unknown%20error')	text/html	date:Tue,%2027%20Feb%202024%2019:54:18%20GMT	https://lezada-fashion.myshopify.com/products/2-new-badge-product.oembed	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/2-new-badge-product.oembed	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:18%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_1024x1024.png?v=1557294947	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_1024x1024f118.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:20%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_300x300.png?v=1557294947	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_300x300f118.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:21	164828/164828	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:37%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_1024x1024.png?v=1557294947	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_1024x1024f118.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:22	27548/27548	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2019:08:37%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_300x300.png?v=1557294947	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_9527056b-11f7-4cfa-80bb-d82379e2f100_300x300f118.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
22:54:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:54:22%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_06_b78007d9-947a-493f-bac1-84004bea5ae0_1024x1024.png?v=1557294949	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_06_b78007d9-947a-493f-bac1-84004bea5ae0_1024x10240692.png	(from https://lezada-fashion.myshopify.com/products/2-new-badge-product)
